timestamp,p0_x,p0_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y
1770523777.3383944,,,,,,,,
1770523777.348586,,,,,,,,
1770523777.359151,,,,,,,,
1770523777.3693013,,,,,,,,
1770523777.3794882,,,,,,,,
1770523777.3901854,,,,,,,,
1770523777.40031,,,,,,,,
1770523777.4104443,,,,,,,,
1770523777.4206107,,,,,,,,
1770523777.4308126,,,,,,,,
1770523777.4409597,,,,,,,,
1770523777.4510894,,,,,,,,
1770523777.4612656,,,,,,,,
1770523777.4714026,,,,,,,,
1770523777.4815195,,,,,,,,
1770523777.4916728,,,,,,,,
1770523777.5018404,,,,,,,,
1770523777.5120573,,,,,,,,
1770523777.5222092,,,,,,,,
1770523777.5323877,,,,,,,,
1770523777.5425472,,,,,,,,
1770523777.5526555,,,,,,,,
1770523777.562789,,,,,,,,
1770523777.5729249,,,,,,,,
1770523777.5830598,,,,,,,,
1770523777.593222,,,,,,,,
1770523777.603362,,,,,,,,
1770523777.6135035,,,,,,,,
1770523777.6236424,,,,,,,,
1770523777.6338089,,,,,,,,
1770523777.6439543,,,,,,,,
1770523777.6542053,,,,,,,,
1770523777.6643412,,,,,,,,
1770523777.6744876,,,,,,,,
1770523777.6846254,,,,,,,,
1770523777.694785,,,,,,,,
1770523777.7052686,,,,,,,,
1770523777.7154088,,,,,,,,
1770523777.7255557,,,,,,,,
1770523777.7357914,,,,,,,,
1770523777.7461054,,,,,,,,
1770523777.7562535,,,,,,,,
1770523777.766404,,,,,,,,
1770523777.776549,,,,,,,,
1770523777.7866929,,,,,,,,
1770523777.7968295,,,,,,,,
1770523777.8070269,,,,,,,,
1770523777.817236,,,,,,,,
1770523777.8273735,,,,,,,,
1770523777.8375235,,,,,,,,
1770523777.847808,,,,,,,,
1770523777.8579435,,,,,,,,
1770523777.868099,,,,,,,,
1770523777.8782394,,,,,,,,
1770523777.889115,,,,,,,,
1770523777.899282,,,,,,,,
1770523777.9094503,,,,,,,,
1770523777.9196882,,,,,,,,
1770523777.9298563,,,,,,,,
1770523777.9400811,,,,,,,,
1770523777.9502318,,,,,,,,
1770523777.9603832,,,,,,,,
1770523777.9706585,,,,,,,,
1770523777.98112,,,,,,,,
1770523777.991272,,,,,,,,
1770523778.0014539,,,,,,,,
1770523778.0116172,,,,,,,,
1770523778.0217552,,,,,,,,
1770523778.031898,,,,,,,,
1770523778.0421069,,,,,,,,
1770523778.052259,,,,,,,,
1770523778.062407,,,,,,,,
1770523778.0725565,,,,,,,,
1770523778.082696,,,,,,,,
1770523778.0928307,,,,,,,,
1770523778.1029456,,,,,,,,
1770523778.1130655,,,,,,,,
1770523778.1231828,,,,,,,,
1770523778.1333196,,,,,,,,
1770523778.1434467,,,,,,,,
1770523778.153571,,,,,,,,
1770523778.1661417,,,,,,,,
1770523778.176263,,,,,,,,
1770523778.186406,,,,,,,,
1770523778.1965404,,,,,,,,
1770523778.2066772,,,,,,,,
1770523778.2168097,,,,,,,,
1770523778.2274153,,,,,,,,
1770523778.23766,,,,,,,,
1770523778.2481174,,,,,,,,
1770523778.2582471,,,,,,,,
1770523778.2689855,,,,,,,,
1770523778.2791693,,,,,,,,
1770523778.2893102,,,,,,,,
1770523778.2994602,,,,,,,,
1770523778.3096116,,,,,,,,
1770523778.3197708,,,,,,,,
1770523778.3307455,,,,,,,,
1770523778.3409064,,,,,,,,
1770523778.351082,,,,,,,,
1770523778.3612354,,,,,,,,
1770523778.3713632,,,,,,,,
1770523778.381496,,,,,,,,
1770523778.3917065,,,,,,,,
1770523778.4018419,,,,,,,,
1770523778.4120355,561,310,,,,,,
1770523778.422231,312,740,,,,,,
1770523778.4324052,,,,,,,,
1770523778.4425347,,,,,,,,
1770523778.4527018,,,,,,,,
1770523778.4628422,,,,,,,,
1770523778.472983,,,,,,,,
1770523778.4830906,,,,,,,,
1770523778.4932334,,,,,,,,
1770523778.503371,,,,,,,,
1770523778.5143833,,,,,,,,
1770523778.5245445,,,,,,,,
1770523778.5346715,,,,,,,,
1770523778.5448246,,,,,,,,
1770523778.5549805,,,,,,,,
1770523778.565088,,,,,,,,
1770523778.5752115,,,,,,,,
1770523778.5853443,,,,,,,,
1770523778.595459,,,,,,,,
1770523778.6055892,,,,,,,,
1770523778.6157007,,,,,,,,
1770523778.6258302,,,,,,,,
1770523778.635964,,,,,,,,
1770523778.6461246,,,,,,,,
1770523778.6562417,,,,,,,,
1770523778.6664631,,,,,,,,
1770523778.6766024,,,,,,,,
1770523778.6867487,,,,,,,,
1770523778.6972384,,,,,,,,
1770523778.7073767,,,,,,,,
1770523778.7175343,,,,,,,,
1770523778.727706,,,,,,,,
1770523778.7378883,,,,,,,,
1770523778.748026,,,,,,,,
1770523778.7582002,,,,,,,,
1770523778.768357,,,,,,,,
1770523778.7785008,,,,,,,,
1770523778.7886,,,,,,,,
1770523778.7987502,,,,,,,,
1770523778.808896,,,,,,,,
1770523778.8190262,,,,,,,,
1770523778.8292267,,,,,,,,
1770523778.8393683,,,,,,,,
1770523778.8495204,,,,,,,,
1770523778.8597791,,,,,,,,
1770523778.869925,,,,,,,,
1770523778.8800883,,,,,,,,
1770523778.8902466,,,,,,,,
1770523778.9004068,,,,,,,,
1770523778.9105575,,,,,,,,
1770523778.9207072,,,,,,,,
1770523778.9308543,,,,,,,,
1770523778.9410284,,,,,,,,
1770523778.951207,,,,,,,,
1770523778.9613764,,,,,,,,
1770523778.9715316,,,,,,,,
1770523778.9816766,,,,,,,,
1770523778.991831,,,,,,,,
1770523779.0025666,,,,,,,,
1770523779.0127509,386,411,,,,,,
1770523779.0229084,,,,,,,,
1770523779.033049,,,,,,,,
1770523779.043183,,,,,,,,
1770523779.0533352,,,,,,,,
1770523779.0635004,,,,,,,,
1770523779.073706,,,,,,,,
1770523779.0838792,,,,,,,,
1770523779.0940607,,,,,,,,
1770523779.104207,,,,,,,,
1770523779.1144013,,,,,,,,
1770523779.1245508,,,,,,,,
1770523779.1347044,,,,,,,,
1770523779.144872,,,,,,,,
1770523779.1550543,,,,,,,,
1770523779.165213,,,,,,,,
1770523779.1753545,,,,,,,,
1770523779.1857157,,,,,,,,
1770523779.1958792,,,,,,,,
1770523779.2060168,,,,,,,,
1770523779.2161863,,,,,,,,
1770523779.2263436,,,,,,,,
1770523779.2364862,,,,,,,,
1770523779.2466803,,,,,,,,
1770523779.25683,,,,,,,,
1770523779.2669764,,,,,,,,
1770523779.2771,,,,,,,,
1770523779.2872512,,,,,,,,
1770523779.2976675,,,,,,,,
1770523779.3078134,,,,,,,,
1770523779.317973,,,,,,,,
1770523779.328146,232,156,,,,,,
1770523779.3383071,,,,,,,,
1770523779.3484488,,,,,,,,
1770523779.3586187,,,,,,,,
1770523779.368781,,,,,,,,
1770523779.3789418,,,,,,,,
1770523779.3890972,,,,,,,,
1770523779.399254,,,,,,,,
1770523779.4093826,,,,,,,,
1770523779.4195127,,,,,,,,
1770523779.4296515,,,,,,,,
1770523779.4397585,,,,,,,,
1770523779.449903,,,,,,,,
1770523779.4600966,,,,,,,,
1770523779.470227,,,,,,,,
1770523779.4806933,,,,,,,,
1770523779.4908495,,,,,,,,
1770523779.5010054,,,,,,,,
1770523779.5111701,,,,,,,,
1770523779.5213268,,,,,,,,
1770523779.5314872,,,,,,,,
1770523779.541643,,,,,,,,
1770523779.551869,,,,,,,,
1770523779.562062,,,,,,,,
1770523779.5722156,,,,,,,,
1770523779.582364,,,,,,,,
1770523779.5925279,,,,,,,,
1770523779.602657,,,,,,,,
1770523779.612797,,,,,,,,
1770523779.6229253,,,,,,,,
1770523779.633068,,,,,,,,
1770523779.6432216,,,,,,,,
1770523779.653398,,,,,,,,
1770523779.6643474,,,,,,,,
1770523779.6745024,,,,,,,,
1770523779.6846647,,,,,,,,
1770523779.6948223,,,,,,,,
1770523779.704986,,,,,,,,
1770523779.7150922,,,,,,,,
1770523779.7252264,,,,,,,,
1770523779.7353547,,,,,,,,
1770523779.7454817,,,,,,,,
1770523779.7556393,,,,,,,,
1770523779.765783,,,,,,,,
1770523779.775911,,,,,,,,
1770523779.7860482,,,,,,,,
1770523779.7961762,,,,,,,,
1770523779.8063045,,,,,,,,
1770523779.8164535,,,,,,,,
1770523779.8266177,,,,,,,,
1770523779.836766,,,,,,,,
1770523779.846931,,,,,,,,
1770523779.8571305,,,,,,,,
1770523779.867299,,,,,,,,
1770523779.8774636,,,,,,,,
1770523779.8876388,,,,,,,,
1770523779.8978915,,,,,,,,
1770523779.9080524,,,,,,,,
1770523779.918226,,,,,,,,
1770523779.9283745,,,,,,,,
1770523779.938537,,,,,,,,
1770523779.948701,,,,,,,,
1770523779.9588814,,,,,,,,
1770523779.969036,,,,,,,,
1770523779.979199,,,,,,,,
1770523779.9893737,,,,,,,,
1770523779.9995315,,,,,,,,
1770523780.0096877,,,,,,,,
1770523780.019823,,,,,,,,
1770523780.029959,,,,,,,,
1770523780.0400991,,,,,,,,
1770523780.0502656,,,,,,,,
1770523780.0604033,,,,,,,,
1770523780.0705457,,,,,,,,
1770523780.0807154,,,,,,,,
1770523780.0908656,,,,,,,,
1770523780.1009982,,,,,,,,
1770523780.1111152,,,,,,,,
1770523780.121266,,,,,,,,
1770523780.1314104,,,,,,,,
1770523780.141545,,,,,,,,
1770523780.151697,,,,,,,,
1770523780.1619651,,,,,,,,
1770523780.1720982,,,,,,,,
1770523780.1826115,,,,,,,,
1770523780.1927483,,,,,,,,
1770523780.2028913,,,,,,,,
1770523780.213022,,,,,,,,
1770523780.2231715,,,,,,,,
1770523780.2332864,,,,,,,,
1770523780.2434235,,,,,,,,
1770523780.2535808,,,,,,,,
1770523780.263729,,,,,,,,
1770523780.2738924,,,,,,,,
1770523780.2840707,,,,,,,,
1770523780.2942615,576,453,,,,,,
1770523780.3044026,576,453,,,,,,
1770523780.31457,576,453,,,,,,
1770523780.3247283,576,453,,,,,,
1770523780.3348875,,,,,,,,
1770523780.3450365,967,677,,,,,,
1770523780.3551936,967,677,,,,,,
1770523780.365324,967,677,,,,,,
1770523780.3754814,967,677,,,,,,
1770523780.3856122,967,677,,,,,,
1770523780.395816,,,,,,,,
1770523780.4059622,,,,,,,,
1770523780.416098,,,,,,,,
1770523780.4262438,,,,,,,,
1770523780.4364054,,,,,,,,
1770523780.4465697,,,,,,,,
1770523780.4567137,,,,,,,,
1770523780.4668834,,,,,,,,
1770523780.477078,,,,,,,,
1770523780.4872496,,,,,,,,
1770523780.4974222,,,,,,,,
1770523780.5076118,,,,,,,,
1770523780.5178366,958,427,,,,,,
1770523780.5280142,651,483,,,,,,
1770523780.538178,651,483,,,,,,
1770523780.5483532,651,483,,,,,,
1770523780.5584903,651,483,,,,,,
1770523780.568624,651,483,,,,,,
1770523780.5788276,672,514,,,,,,
1770523780.589005,672,514,,,,,,
1770523780.5991535,672,514,,,,,,
1770523780.6093452,,,,,,,,
1770523780.6194944,,,,,,,,
1770523780.629704,,,,,,,,
1770523780.6398482,,,,,,,,
1770523780.6500077,,,,,,,,
1770523780.6601517,,,,,,,,
1770523780.6702914,,,,,,,,
1770523780.6804526,,,,,,,,
1770523780.6906004,,,,,,,,
1770523780.7007487,,,,,,,,
1770523780.7109003,,,,,,,,
1770523780.7210686,,,,,,,,
1770523780.7312515,,,,,,,,
1770523780.7414072,,,,,,,,
1770523780.7515585,,,,,,,,
1770523780.7617142,,,,,,,,
1770523780.771867,,,,,,,,
1770523780.782034,,,,,,,,
1770523780.7922027,,,,,,,,
1770523780.8023572,,,,,,,,
1770523780.8125405,,,,,,,,
1770523780.8226907,,,,,,,,
1770523780.832862,,,,,,,,
1770523780.8430326,,,,,,,,
1770523780.8532107,,,,,,,,
1770523780.8633838,,,,,,,,
1770523780.8735433,,,,,,,,
1770523780.883682,,,,,,,,
1770523780.8938072,,,,,,,,
1770523780.9039528,,,,,,,,
1770523780.9142134,,,,,,,,
1770523780.9244351,,,,,,,,
1770523780.9345884,,,,,,,,
1770523780.9447248,,,,,,,,
1770523780.9549055,,,,,,,,
1770523780.9650831,,,,,,,,
1770523780.9752307,,,,,,,,
1770523780.9853816,,,,,,,,
1770523780.9955108,,,,,,,,
1770523781.0056527,,,,,,,,
1770523781.015733,,,,,,,,
1770523781.025881,,,,,,,,
1770523781.0360541,,,,,,,,
1770523781.0461974,,,,,,,,
1770523781.0563242,,,,,,,,
1770523781.0664866,,,,,,,,
1770523781.0766456,,,,,,,,
1770523781.0867867,,,,,,,,
1770523781.0968697,,,,,,,,
1770523781.1070037,,,,,,,,
1770523781.1171868,512,78,,,,,,
1770523781.1273348,512,78,,,,,,
1770523781.137512,0,725,,,,,,
1770523781.1476922,0,725,,,,,,
1770523781.1578496,0,725,,,,,,
1770523781.1680574,576,410,,,,,,
1770523781.1782434,,,,,,,,
1770523781.188385,,,,,,,,
1770523781.1985161,,,,,,,,
1770523781.2086668,,,,,,,,
1770523781.2188303,,,,,,,,
1770523781.228968,,,,,,,,
1770523781.2391016,,,,,,,,
1770523781.2492297,,,,,,,,
1770523781.2594311,,,,,,,,
1770523781.2695782,,,,,,,,
1770523781.279718,,,,,,,,
1770523781.2898664,,,,,,,,
1770523781.3000634,,,,,,,,
1770523781.3102357,,,,,,,,
1770523781.3204114,,,,,,,,
1770523781.3305712,,,,,,,,
1770523781.3407423,,,,,,,,
1770523781.3509085,,,,,,,,
1770523781.3610733,,,,,,,,
1770523781.3712323,,,,,,,,
1770523781.381384,,,,,,,,
1770523781.3915527,,,,,,,,
1770523781.40172,,,,,,,,
1770523781.4118688,,,,,,,,
1770523781.4220576,,,,,,,,
1770523781.4321988,,,,,,,,
1770523781.4423907,,,,,,,,
1770523781.4525635,,,,,,,,
1770523781.4627264,,,,,,,,
1770523781.472891,,,,,,,,
1770523781.4830685,,,,,,,,
1770523781.4932225,,,,,,,,
1770523781.5035126,,,,,,,,
1770523781.5136123,,,,,,,,
1770523781.5237727,,,,,,,,
1770523781.5339518,,,,,,,,
1770523781.5441053,,,,,,,,
1770523781.5542438,,,,,,,,
1770523781.5643876,,,,,,,,
1770523781.574543,,,,,,,,
1770523781.584721,,,,,,,,
1770523781.5948825,,,,,,,,
1770523781.6050682,,,,,,,,
1770523781.6152303,,,,,,,,
1770523781.6253977,,,,,,,,
1770523781.6355572,,,,,,,,
1770523781.6457293,,,,,,,,
1770523781.6559255,585,423,,,,,,
1770523781.6660872,585,423,,,,,,
1770523781.6762946,,,,,,,,
1770523781.6864295,,,,,,,,
1770523781.696599,,,,,,,,
1770523781.7067747,,,,,,,,
1770523781.7169268,,,,,,,,
1770523781.7270863,,,,,,,,
1770523781.7372448,,,,,,,,
1770523781.7474062,,,,,,,,
1770523781.7575705,,,,,,,,
1770523781.7678008,,,,,,,,
1770523781.7779608,,,,,,,,
1770523781.788103,,,,,,,,
1770523781.7983036,,,,,,,,
1770523781.8085003,,,,,,,,
1770523781.8186717,,,,,,,,
1770523781.8288329,,,,,,,,
1770523781.839027,,,,,,,,
1770523781.8492022,,,,,,,,
1770523781.859354,,,,,,,,
1770523781.869508,,,,,,,,
1770523781.8796678,,,,,,,,
1770523781.8898222,,,,,,,,
1770523781.9000006,,,,,,,,
1770523781.9101903,,,,,,,,
1770523781.9203517,,,,,,,,
1770523781.9305208,,,,,,,,
1770523781.9406946,,,,,,,,
1770523781.9508495,,,,,,,,
1770523781.9610283,,,,,,,,
1770523781.9712,,,,,,,,
1770523781.981389,,,,,,,,
1770523781.9915626,,,,,,,,
1770523782.0017385,,,,,,,,
1770523782.0119352,545,77,,,,,,
1770523782.02207,545,77,,,,,,
1770523782.0322495,,,,,,,,
1770523782.0423925,,,,,,,,
1770523782.0525467,,,,,,,,
1770523782.062711,,,,,,,,
1770523782.072899,,,,,,,,
1770523782.0830324,,,,,,,,
1770523782.0931828,,,,,,,,
1770523782.1033406,,,,,,,,
1770523782.1134737,,,,,,,,
1770523782.1236167,,,,,,,,
1770523782.1337872,,,,,,,,
1770523782.1439455,,,,,,,,
1770523782.154099,,,,,,,,
1770523782.1651404,,,,,,,,
1770523782.1752923,,,,,,,,
1770523782.1854649,,,,,,,,
1770523782.1956022,,,,,,,,
1770523782.2057598,,,,,,,,
1770523782.2159183,,,,,,,,
1770523782.2260764,,,,,,,,
1770523782.2362366,,,,,,,,
1770523782.2464106,,,,,,,,
1770523782.2565696,,,,,,,,
1770523782.266728,,,,,,,,
1770523782.276874,,,,,,,,
1770523782.287076,,,,,,,,
1770523782.2972229,,,,,,,,
1770523782.3073764,,,,,,,,
1770523782.3175468,,,,,,,,
1770523782.3277118,,,,,,,,
1770523782.3378942,,,,,,,,
1770523782.348138,,,,,,,,
1770523782.3583498,,,,,,,,
1770523782.3685083,,,,,,,,
1770523782.3786814,,,,,,,,
1770523782.3888526,,,,,,,,
1770523782.399021,,,,,,,,
1770523782.4091966,,,,,,,,
1770523782.4193742,,,,,,,,
1770523782.4295506,,,,,,,,
1770523782.439735,,,,,,,,
1770523782.4499009,,,,,,,,
1770523782.4600804,,,,,,,,
1770523782.4701927,,,,,,,,
1770523782.4803345,,,,,,,,
1770523782.4905343,,,,,,,,
1770523782.5018053,,,,,,,,
1770523782.5130954,,,,,,,,
1770523782.5275857,,,,,,,,
1770523782.5377543,,,,,,,,
1770523782.5479326,,,,,,,,
1770523782.5580888,,,,,,,,
1770523782.568275,,,,,,,,
1770523782.5784235,,,,,,,,
1770523782.58856,,,,,,,,
1770523782.5997572,,,,,,,,
1770523782.6098971,,,,,,,,
1770523782.6200922,,,,,,,,
1770523782.630233,,,,,,,,
1770523782.6403847,,,,,,,,
1770523782.6507263,,,,,,,,
1770523782.6609137,,,,,,,,
1770523782.6710827,,,,,,,,
1770523782.6812198,,,,,,,,
1770523782.6913693,,,,,,,,
1770523782.701535,,,,,,,,
1770523782.7116752,,,,,,,,
1770523782.7218482,,,,,,,,
1770523782.731978,,,,,,,,
1770523782.7421,,,,,,,,
1770523782.7522488,,,,,,,,
1770523782.7624037,,,,,,,,
1770523782.7725496,,,,,,,,
1770523782.7826927,,,,,,,,
1770523782.7928443,,,,,,,,
1770523782.8030064,,,,,,,,
1770523782.8131504,,,,,,,,
1770523782.823302,,,,,,,,
1770523782.8334515,,,,,,,,
1770523782.8435917,,,,,,,,
1770523782.8537755,,,,,,,,
1770523782.8639462,,,,,,,,
1770523782.8741014,,,,,,,,
1770523782.8842309,,,,,,,,
1770523782.8943744,,,,,,,,
1770523782.9045408,,,,,,,,
1770523782.9147575,,,,,,,,
1770523782.9249363,,,,,,,,
1770523782.9350967,,,,,,,,
1770523782.9452574,,,,,,,,
1770523782.9554324,,,,,,,,
1770523782.9655943,,,,,,,,
1770523782.9757433,,,,,,,,
1770523782.9858637,,,,,,,,
1770523782.9960086,,,,,,,,
1770523783.0061674,,,,,,,,
1770523783.0163028,,,,,,,,
1770523783.0264359,,,,,,,,
1770523783.0365672,,,,,,,,
1770523783.0467203,,,,,,,,
1770523783.0568688,,,,,,,,
1770523783.067009,,,,,,,,
1770523783.0771673,,,,,,,,
1770523783.0872684,,,,,,,,
1770523783.0974102,,,,,,,,
1770523783.1075776,,,,,,,,
1770523783.1177177,,,,,,,,
1770523783.1278827,,,,,,,,
1770523783.1380527,,,,,,,,
1770523783.1482153,,,,,,,,
1770523783.1583939,,,,,,,,
1770523783.1685736,,,,,,,,
1770523783.178731,,,,,,,,
1770523783.1889088,,,,,,,,
1770523783.1990688,,,,,,,,
1770523783.2092204,,,,,,,,
1770523783.2193582,,,,,,,,
1770523783.2297099,,,,,,,,
1770523783.2398503,,,,,,,,
1770523783.2499864,,,,,,,,
1770523783.260143,,,,,,,,
1770523783.2702835,,,,,,,,
1770523783.2804523,,,,,,,,
1770523783.290598,,,,,,,,
1770523783.3007464,,,,,,,,
1770523783.310901,,,,,,,,
1770523783.321052,,,,,,,,
1770523783.331481,,,,,,,,
1770523783.3416433,,,,,,,,
1770523783.351779,,,,,,,,
1770523783.361945,,,,,,,,
1770523783.3721101,,,,,,,,
1770523783.3822618,,,,,,,,
1770523783.3923965,,,,,,,,
1770523783.40254,,,,,,,,
1770523783.4126863,,,,,,,,
1770523783.4228578,,,,,,,,
1770523783.4329948,,,,,,,,
1770523783.443192,,,,,,,,
1770523783.4535098,,,,,,,,
1770523783.4636743,,,,,,,,
1770523783.4738104,,,,,,,,
1770523783.4839563,,,,,,,,
1770523783.4941177,,,,,,,,
1770523783.5043068,,,,,,,,
1770523783.5144765,,,,,,,,
1770523783.5246217,,,,,,,,
1770523783.53696,,,,,,,,
1770523783.547087,,,,,,,,
1770523783.5573149,,,,,,,,
1770523783.567457,,,,,,,,
1770523783.5775964,,,,,,,,
1770523783.5880187,,,,,,,,
1770523783.5982916,,,,,,,,
1770523783.6087875,,,,,,,,
1770523783.6189442,,,,,,,,
1770523783.6290894,,,,,,,,
1770523783.6392295,,,,,,,,
1770523783.6493664,,,,,,,,
1770523783.6595173,,,,,,,,
1770523783.6697292,,,,,,,,
1770523783.6800678,,,,,,,,
1770523783.6905463,,,,,,,,
1770523783.7007563,,,,,,,,
1770523783.7109704,,,,,,,,
1770523783.7210898,,,,,,,,
1770523783.7318544,,,,,,,,
